"year","month","day","team","opponent","location","teamscore","oppscore","OT"
2015,3,24,"VMI","Virginia","H",3,17,NA
2015,4,4,"VMI","Mercer","H",4,17,NA
2015,4,11,"VMI","Furman","V",5,13,NA
2015,4,17,"VMI","High Point","H",5,18,NA
2015,4,19,"VMI","Canisius","H",6,20,NA
2015,4,26,"VMI","UMass Lowell","N",11,10,NA
2015,2,7,"Vermont","Penn St.","V",8,15,NA
2015,2,14,"Vermont","Colgate","H",8,10,NA
2015,2,21,"Vermont","Providence","V",9,12,NA
2015,2,28,"Vermont","Boston U.","H",7,15,NA
2015,3,3,"Vermont","NJIT","V",17,10,NA
2015,3,7,"Vermont","Air Force","N",11,10,3
2015,3,10,"Vermont","Georgetown","V",10,18,NA
2015,3,14,"Vermont","Sacred Heart","V",17,21,NA
2015,3,21,"Vermont","UMass Lowell","V",18,10,NA
2015,3,24,"Vermont","Dartmouth","V",15,16,NA
2015,3,28,"Vermont","Stony Brook","H",12,21,NA
2015,4,4,"Vermont","Albany (NY)","H",10,20,NA
2015,4,11,"Vermont","UMBC","V",11,10,NA
2015,4,18,"Vermont","Hartford","H",14,11,NA
2015,4,25,"Vermont","Binghamton","V",14,13,NA
2015,4,30,"Vermont","Stony Brook","N",13,16,NA
2015,2,14,"Villanova","Johns Hopkins","H",10,13,NA
2015,2,21,"Villanova","Penn St.","H",11,7,NA
2015,2,24,"Villanova","Drexel","V",14,11,NA
2015,2,28,"Villanova","Delaware","H",10,4,NA
2015,3,7,"Villanova","Penn","V",17,11,NA
2015,3,10,"Villanova","Lehigh","H",8,3,NA
2015,3,14,"Villanova","Maryland","H",2,11,NA
2015,3,21,"Villanova","Fairfield","V",4,11,NA
2015,3,28,"Villanova","Marquette","H",8,9,NA
2015,4,3,"Villanova","Denver","V",4,15,NA
2015,4,11,"Villanova","Georgetown","V",8,17,NA
2015,4,18,"Villanova","St. John's (NY)","H",21,11,NA
2015,4,25,"Villanova","Providence","V",5,6,NA
2015,4,30,"Villanova","Denver","H",9,16,NA
2015,2,7,"Virginia","Loyola Maryland","V",13,12,NA
2015,2,14,"Virginia","Drexel","H",14,10,NA
2015,2,21,"Virginia","Rutgers","V",14,5,NA
2015,3,1,"Virginia","Syracuse","V",9,15,NA
2015,3,7,"Virginia","Cornell","H",15,14,NA
2015,3,10,"Virginia","Saint Joseph's","H",15,14,NA
2015,3,14,"Virginia","Notre Dame","H",9,11,NA
2015,3,21,"Virginia","Johns Hopkins","V",16,15,1
2015,3,24,"Virginia","VMI","V",17,3,NA
2015,3,28,"Virginia","Richmond","H",14,7,NA
2015,4,3,"Virginia","North Carolina","H",6,10,NA
2015,4,12,"Virginia","Duke","V",8,15,NA
2015,4,18,"Virginia","Georgetown","H",12,9,NA
2015,4,25,"Virginia","Penn","N",12,6,NA
2015,5,10,"Virginia","Johns Hopkins","H",7,19,NA
2015,2,13,"Wagner","Lafayette","H",5,10,NA
2015,2,24,"Wagner","Rutgers","V",10,13,NA
2015,2,28,"Wagner","UMass Lowell","V",14,6,NA
2015,3,3,"Wagner","Monmouth","V",3,7,NA
2015,3,7,"Wagner","Dartmouth","H",10,11,NA
2015,3,17,"Wagner","VMI","H",12,4,NA
2015,3,21,"Wagner","Mt. St. Mary's","H",6,5,1
2015,3,28,"Wagner","NJIT","V",7,2,NA
2015,4,4,"Wagner","Bryant","H",3,5,NA
2015,4,7,"Wagner","Saint Joseph's","V",3,14,NA
2015,4,11,"Wagner","Hobart and William Smith Colleges","V",6,7,1
2015,4,18,"Wagner","Sacred Heart","H",8,9,NA
2015,4,25,"Wagner","Robert Morris","V",6,14,NA
2015,2,14,"Yale","UMass Lowell","H",19,4,NA
2015,2,21,"Yale","Maryland","H",10,6,NA
2015,2,28,"Yale","Bryant","H",16,9,NA
2015,3,3,"Yale","St. John's (NY)","V",11,10,1
2015,3,7,"Yale","Fairfield","H",9,8,1
2015,3,14,"Yale","Cornell","H",7,14,NA
2015,3,21,"Yale","Princeton","V",10,11,NA
2015,3,28,"Yale","Penn","V",15,7,NA
2015,3,31,"Yale","Sacred Heart","H",13,3,NA
2015,4,4,"Yale","Dartmouth","H",10,4,NA
2015,4,11,"Yale","Brown","H",16,10,NA
2015,4,18,"Yale","Albany (NY)","V",11,12,NA
2015,4,25,"Yale","Harvard","V",7,8,NA
2015,5,1,"Yale","Brown","V",10,6,NA
2015,5,3,"Yale","Princeton","N",11,10,NA
2015,5,9,"Yale","Maryland","V",7,8,NA
