"year","month","day","team","opponent","location","teamscore","oppscore","OT"
2017,3,11,"Duke","Louisville","V",8,11,NA
2017,3,16,"Duke","Saint Joseph's","V",16,10,NA
2017,3,18,"Duke","Penn","V",6,16,NA
2017,3,25,"Duke","Virginia","V",5,18,NA
2017,3,29,"Duke","Elon","V",10,9,NA
2017,4,2,"Duke","Syracuse","H",9,10,NA
2017,4,8,"Duke","Boston College","V",15,12,NA
2017,4,15,"Duke","Northwestern","V",10,12,NA
2017,4,17,"Duke","Presbyterian","H",21,1,NA
2017,4,22,"Duke","North Carolina","H",7,19,NA
2017,4,27,"Duke","North Carolina","N",6,18,NA
2017,2,22,"Duquesne","Penn St.","H",9,19,NA
2017,3,3,"Duquesne","Ohio St.","H",5,17,NA
2017,3,6,"Duquesne","Detroit Mercy","H",11,10,NA
2017,3,8,"Duquesne","Canisius","V",12,23,NA
2017,3,16,"Duquesne","Saint Francis (PA)","H",15,11,NA
2017,3,18,"Duquesne","UMBC","V",6,20,NA
2017,3,21,"Duquesne","Louisville","V",6,15,NA
2017,3,25,"Duquesne","Robert Morris","V",6,17,NA
2017,3,31,"Duquesne","Richmond","V",4,20,NA
2017,4,2,"Duquesne","VCU","V",10,13,NA
2017,4,7,"Duquesne","George Mason","H",9,17,NA
2017,4,9,"Duquesne","Saint Joseph's","H",7,19,NA
2017,4,13,"Duquesne","St. Bonaventure","V",11,13,NA
2017,4,15,"Duquesne","Davidson","V",12,13,NA
2017,4,21,"Duquesne","La Salle","H",11,21,NA
2017,4,23,"Duquesne","George Washington","V",7,9,NA
2017,4,29,"Duquesne","Massachusetts","H",12,25,NA
2017,2,4,"Elon","Campbell","H",15,5,NA
2017,2,11,"Elon","Virginia","V",11,10,NA
2017,2,15,"Elon","Winthrop","H",13,5,NA
2017,2,19,"Elon","High Point","H",14,7,NA
2017,2,23,"Elon","Notre Dame","H",7,16,NA
2017,3,1,"Elon","Virginia Tech","V",13,12,1
2017,3,8,"Elon","Vanderbilt","H",12,9,NA
2017,3,14,"Elon","North Carolina","V",5,15,NA
2017,3,24,"Elon","Coastal Caro.","H",15,6,NA
2017,3,26,"Elon","Davidson","H",15,7,NA
2017,3,29,"Elon","Duke","H",9,10,NA
2017,4,7,"Elon","James Madison","V",5,14,NA
2017,4,9,"Elon","Towson","V",7,19,NA
2017,4,14,"Elon","Drexel","H",15,2,NA
2017,4,16,"Elon","Delaware","H",6,3,NA
2017,4,23,"Elon","Hofstra","H",15,7,NA
2017,4,29,"Elon","William & Mary","V",18,4,NA
2017,5,5,"Elon","Towson","V",10,9,1
2017,5,7,"Elon","James Madison","N",7,15,NA
2017,5,12,"Elon","Virginia","N",9,11,NA
2017,2,11,"Fairfield","Holy Cross","V",8,11,NA
2017,2,15,"Fairfield","UConn","H",12,16,NA
2017,2,22,"Fairfield","Columbia","V",11,13,NA
2017,2,25,"Fairfield","Hofstra","H",19,14,NA
2017,3,5,"Fairfield","New Hampshire","H",10,5,NA
2017,3,15,"Fairfield","Boston U.","V",9,10,1
2017,3,22,"Fairfield","Sacred Heart","H",13,4,NA
2017,3,25,"Fairfield","Siena","V",19,5,NA
2017,3,29,"Fairfield","Central Conn. St.","V",12,4,NA
2017,4,1,"Fairfield","Niagara","V",14,10,NA
2017,4,5,"Fairfield","Monmouth","H",13,5,NA
2017,4,12,"Fairfield","Quinnipiac","V",17,5,NA
2017,4,15,"Fairfield","Marist","V",10,9,1
2017,4,19,"Fairfield","Iona","H",13,9,NA
2017,4,22,"Fairfield","Canisius","H",10,15,NA
2017,4,26,"Fairfield","Manhattan","H",14,6,NA
2017,5,5,"Fairfield","Marist","N",15,8,NA
2017,5,7,"Fairfield","Canisius","V",10,13,NA
2017,2,11,"Florida","North Carolina","H",10,13,NA
2017,2,24,"Florida","Southern California","H",15,10,NA
2017,2,27,"Florida","Jacksonville","V",21,14,NA
2017,3,5,"Florida","Towson","V",13,6,NA
2017,3,8,"Florida","Loyola Maryland","V",15,5,NA
2017,3,11,"Florida","Stony Brook","H",22,14,NA
2017,3,14,"Florida","Syracuse","H",19,12,NA
2017,3,18,"Florida","UConn","V",20,10,NA
2017,3,25,"Florida","Denver","H",15,8,NA
2017,3,29,"Florida","Maryland","V",8,18,NA
2017,4,1,"Florida","Vanderbilt","H",16,6,NA
2017,4,5,"Florida","Marquette","V",21,7,NA
2017,4,8,"Florida","Cincinnati","H",19,2,NA
2017,4,12,"Florida","Villanova","H",19,9,NA
2017,4,15,"Florida","Butler","V",22,2,NA
2017,4,22,"Florida","Temple","V",15,5,NA
2017,4,29,"Florida","Georgetown","H",15,3,NA
2017,5,4,"Florida","Temple","N",21,9,NA
2017,5,6,"Florida","Denver","N",18,12,NA
2017,5,14,"Florida","Southern California","H",12,15,NA
2017,2,10,"Fresno St.","LIU Brooklyn","H",15,12,NA
2017,2,16,"Fresno St.","Stetson","V",18,9,NA
2017,2,19,"Fresno St.","Mercer","V",12,10,NA
2017,2,26,"Fresno St.","Oregon","H",9,12,NA
2017,3,3,"Fresno St.","Presbyterian","H",18,6,NA
2017,3,8,"Fresno St.","Coastal Caro.","H",8,13,NA
2017,3,12,"Fresno St.","Colgate","H",14,9,NA
2017,3,16,"Fresno St.","Quinnipiac","H",9,8,NA
2017,3,22,"Fresno St.","Saint Francis (PA)","H",13,12,NA
2017,3,25,"Fresno St.","Colorado","V",6,19,NA
2017,3,31,"Fresno St.","Southern California","V",5,21,NA
2017,4,3,"Fresno St.","San Diego St.","H",17,12,NA
2017,4,8,"Fresno St.","UC Davis","H",7,16,NA
2017,4,11,"Fresno St.","Stanford","V",4,17,NA
2017,4,15,"Fresno St.","Saint Mary's (CA)","V",19,7,NA
2017,4,21,"Fresno St.","California","H",14,16,NA
2017,2,10,"Furman","Duke","V",5,20,NA
2017,2,22,"Furman","Presbyterian","H",16,2,NA
2017,2,26,"Furman","Vanderbilt","H",8,18,NA
2017,3,5,"Furman","Johns Hopkins","V",5,15,NA
2017,3,8,"Furman","LIU Brooklyn","H",15,8,NA
2017,3,11,"Furman","Mt. St. Mary's","H",13,11,NA
2017,3,23,"Furman","Gardner-Webb","V",21,5,NA
2017,3,26,"Furman","Coastal Caro.","H",8,15,NA
2017,3,31,"Furman","Detroit Mercy","V",12,6,NA
2017,4,2,"Furman","Central Mich.","V",12,11,NA
2017,4,7,"Furman","Old Dominion","H",8,7,NA
2017,4,13,"Furman","Delaware St.","H",18,5,NA
2017,4,15,"Furman","Howard","H",20,4,NA
2017,4,21,"Furman","Stetson","H",19,14,NA
2017,4,22,"Furman","Jacksonville","H",7,18,NA
2017,4,26,"Furman","Mercer","V",10,9,1
2017,4,30,"Furman","Kennesaw St.","V",12,13,NA
2017,5,4,"Furman","Stetson","N",13,10,NA
2017,5,5,"Furman","Jacksonville","V",7,18,NA
2017,2,8,"Gardner-Webb","Virginia Tech","V",5,21,NA
2017,2,25,"Gardner-Webb","Mercer","V",7,23,NA
2017,2,28,"Gardner-Webb","Saint Francis (PA)","H",3,19,NA
2017,3,3,"Gardner-Webb","VCU","H",7,19,NA
2017,3,5,"Gardner-Webb","Kennesaw St.","V",9,21,NA
2017,3,8,"Gardner-Webb","Butler","H",13,16,NA
2017,3,10,"Gardner-Webb","LIU Brooklyn","H",11,22,NA
2017,3,14,"Gardner-Webb","Central Mich.","V",6,18,NA
2017,3,17,"Gardner-Webb","Cincinnati","V",6,21,NA
2017,3,23,"Gardner-Webb","Furman","H",5,21,NA
2017,4,1,"Gardner-Webb","High Point","H",1,20,NA
2017,4,5,"Gardner-Webb","Radford","V",12,19,NA
2017,4,8,"Gardner-Webb","Presbyterian","H",6,17,NA
2017,4,12,"Gardner-Webb","Liberty","H",7,21,NA
2017,4,15,"Gardner-Webb","Campbell","V",6,22,NA
2017,4,19,"Gardner-Webb","Winthrop","V",2,23,NA
2017,4,22,"Gardner-Webb","Longwood","H",7,21,NA
2017,2,18,"George Mason","William & Mary","V",9,7,NA
2017,3,4,"George Mason","Georgetown","V",6,11,NA
2017,3,8,"George Mason","Virginia Tech","H",10,11,1
2017,3,11,"George Mason","Liberty","H",16,10,NA
2017,3,15,"George Mason","High Point","V",11,17,NA
2017,3,18,"George Mason","Coastal Caro.","V",12,6,NA
2017,3,25,"George Mason","Longwood","V",23,13,NA
2017,3,27,"George Mason","Oregon","H",12,17,NA
2017,3,31,"George Mason","La Salle","H",15,8,NA
2017,4,2,"George Mason","St. Bonaventure","H",21,9,NA
2017,4,7,"George Mason","Duquesne","V",17,9,NA
2017,4,9,"George Mason","VCU","V",19,8,NA
2017,4,13,"George Mason","George Washington","H",11,9,NA
2017,4,16,"George Mason","Richmond","H",16,11,NA
2017,4,21,"George Mason","Saint Joseph's","H",10,20,NA
2017,4,23,"George Mason","Massachusetts","V",17,18,NA
2017,4,29,"George Mason","Davidson","V",19,9,NA
2017,5,4,"George Mason","Davidson","N",13,14,NA
2017,2,11,"George Washington","Monmouth","H",15,16,NA
2017,2,15,"George Washington","Georgetown","H",5,16,NA
2017,2,18,"George Washington","Longwood","V",9,11,NA
2017,2,25,"George Washington","UMBC","H",8,17,NA
2017,3,1,"George Washington","Navy","H",5,16,NA
2017,3,11,"George Washington","Robert Morris","H",10,9,NA
2017,3,18,"George Washington","Delaware","H",2,13,NA
2017,3,31,"George Washington","St. Bonaventure","H",10,9,NA
2017,4,2,"George Washington","Davidson","V",11,14,NA
2017,4,7,"George Washington","Richmond","H",6,17,NA
2017,4,9,"George Washington","La Salle","V",11,13,NA
2017,4,13,"George Washington","George Mason","V",9,11,NA
2017,4,15,"George Washington","VCU","H",13,15,NA
2017,4,21,"George Washington","Massachusetts","V",9,19,NA
2017,4,23,"George Washington","Duquesne","H",9,7,NA
2017,4,29,"George Washington","Saint Joseph's","V",12,15,NA
2017,2,11,"Georgetown","Delaware","V",9,10,NA
2017,2,15,"Georgetown","George Washington","V",16,5,NA
2017,2,18,"Georgetown","Maryland","H",13,17,NA
2017,2,22,"Georgetown","Towson","H",8,13,NA
2017,3,1,"Georgetown","Johns Hopkins","V",10,11,1
2017,3,4,"Georgetown","George Mason","H",11,6,NA
2017,3,11,"Georgetown","Penn","V",6,14,NA
2017,3,18,"Georgetown","Butler","V",18,2,NA
2017,3,22,"Georgetown","Loyola Maryland","V",7,11,NA
2017,3,25,"Georgetown","UConn","V",14,6,NA
2017,4,1,"Georgetown","Temple","H",9,11,NA
2017,4,5,"Georgetown","Villanova","V",14,13,NA
2017,4,8,"Georgetown","Vanderbilt","H",18,11,NA
2017,4,12,"Georgetown","Cincinnati","H",19,7,NA
2017,4,15,"Georgetown","Marquette","V",19,11,NA
2017,4,22,"Georgetown","Denver","H",9,7,NA
2017,4,29,"Georgetown","Florida","V",3,15,NA
2017,5,4,"Georgetown","Denver","N",8,9,NA
2017,2,18,"Harvard","New Hampshire","V",18,11,NA
2017,2,25,"Harvard","Boston College","V",12,13,1
2017,3,4,"Harvard","Yale","H",14,13,NA
2017,3,11,"Harvard","Siena","H",20,6,NA
2017,3,13,"Harvard","Ohio St.","H",13,7,NA
2017,3,18,"Harvard","Syracuse","N",16,17,1
2017,3,22,"Harvard","Massachusetts","H",9,16,NA
2017,3,25,"Harvard","Columbia","H",10,8,NA
2017,3,28,"Harvard","Stanford","H",9,10,NA
2017,4,2,"Harvard","Dartmouth","V",17,12,NA
2017,4,8,"Harvard","Princeton","V",5,20,NA
2017,4,11,"Harvard","UMass Lowell","H",17,6,NA
2017,4,15,"Harvard","Brown","V",19,12,NA
2017,4,22,"Harvard","Penn","H",10,13,NA
2017,4,29,"Harvard","Cornell","V",6,13,NA
2017,5,5,"Harvard","Cornell","V",11,16,NA
2017,2,17,"High Point","North Carolina","V",6,16,NA
2017,2,19,"High Point","Elon","V",7,14,NA
2017,2,25,"High Point","James Madison","V",4,15,NA
2017,3,5,"High Point","Oregon","H",17,13,NA
2017,3,10,"High Point","Michigan","V",13,12,NA
2017,3,15,"High Point","George Mason","H",17,11,NA
2017,3,19,"High Point","Marist","H",15,12,NA
2017,3,24,"High Point","La Salle","V",17,11,NA
2017,3,26,"High Point","Drexel","V",11,10,NA
2017,4,1,"High Point","Gardner-Webb","V",20,1,NA
2017,4,5,"High Point","Winthrop","H",20,10,NA
2017,4,8,"High Point","Longwood","H",19,8,NA
2017,4,12,"High Point","Radford","V",19,5,NA
2017,4,15,"High Point","Liberty","V",25,7,NA
2017,4,19,"High Point","Campbell","H",17,10,NA
2017,4,22,"High Point","Presbyterian","H",21,1,NA
2017,5,5,"High Point","Liberty","H",20,9,NA
2017,5,7,"High Point","Campbell","H",19,5,NA
2017,5,12,"High Point","Towson","N",21,15,NA
2017,5,14,"High Point","Maryland","V",6,21,NA
2017,2,18,"Hofstra","Bucknell","V",15,5,NA
2017,2,21,"Hofstra","Wagner","H",14,10,NA
2017,2,25,"Hofstra","Fairfield","V",14,19,NA
2017,3,4,"Hofstra","Maryland","H",7,18,NA
2017,3,11,"Hofstra","Johns Hopkins","H",4,12,NA
2017,3,18,"Hofstra","Quinnipiac","H",14,4,NA
2017,3,21,"Hofstra","New Hampshire","V",13,10,NA
2017,3,25,"Hofstra","Central Conn. St.","H",21,3,NA
2017,4,1,"Hofstra","Columbia","V",10,8,NA
2017,4,7,"Hofstra","Drexel","V",11,12,NA
2017,4,9,"Hofstra","Delaware","V",9,17,NA
2017,4,14,"Hofstra","James Madison","H",9,17,NA
2017,4,16,"Hofstra","Towson","H",17,15,NA
2017,4,21,"Hofstra","William & Mary","H",18,6,NA
2017,4,23,"Hofstra","Elon","V",7,15,NA
2017,4,28,"Hofstra","Stony Brook","H",4,19,NA
2017,2,4,"Holy Cross","Boston College","H",8,19,NA
2017,2,11,"Holy Cross","Fairfield","H",11,8,NA
2017,2,18,"Holy Cross","Iona","H",10,0,NA
2017,2,21,"Holy Cross","Brown","V",4,9,NA
2017,2,25,"Holy Cross","Bryant","V",3,14,NA
2017,3,1,"Holy Cross","New Hampshire","H",11,10,1
2017,3,7,"Holy Cross","Vermont","V",14,5,NA
2017,3,10,"Holy Cross","Ohio St.","H",11,10,NA
2017,3,18,"Holy Cross","Lehigh","H",3,10,NA
2017,3,25,"Holy Cross","Navy","V",6,17,NA
2017,3,29,"Holy Cross","Army West Point","V",12,9,NA
2017,4,2,"Holy Cross","Bucknell","H",8,11,NA
2017,4,8,"Holy Cross","Loyola Maryland","H",11,18,NA
2017,4,15,"Holy Cross","Lafayette","V",15,21,NA
2017,4,19,"Holy Cross","Boston U.","H",9,10,NA
2017,4,22,"Holy Cross","American","V",12,10,NA
2017,4,29,"Holy Cross","Colgate","V",8,11,NA
2017,2,22,"Howard","Longwood","V",2,24,NA
2017,3,18,"Howard","Radford","V",3,20,NA
2017,3,26,"Howard","Delaware St.","H",14,17,NA
2017,3,31,"Howard","Stetson","H",3,21,NA
2017,4,2,"Howard","Jacksonville","H",2,25,NA
2017,4,7,"Howard","Mercer","V",4,24,NA
2017,4,9,"Howard","Kennesaw St.","V",6,23,NA
2017,4,13,"Howard","Coastal Caro.","V",3,23,NA
2017,4,15,"Howard","Furman","V",4,20,NA
2017,4,21,"Howard","Detroit Mercy","H",5,20,NA
2017,4,23,"Howard","Central Mich.","H",9,19,NA
2017,4,28,"Howard","Old Dominion","H",6,19,NA
2017,2,15,"Iona","Wagner","V",12,10,NA
2017,2,18,"Iona","Holy Cross","V",0,10,NA
2017,2,22,"Iona","Central Conn. St.","H",15,6,NA
2017,2,25,"Iona","Lehigh","H",3,13,NA
2017,3,1,"Iona","Lafayette","H",11,16,NA
2017,3,5,"Iona","UMass Lowell","V",6,11,NA
2017,3,8,"Iona","Sacred Heart","V",14,13,1
2017,3,11,"Iona","Brown","H",5,16,NA
2017,3,19,"Iona","La Salle","V",9,10,NA
2017,3,26,"Iona","Niagara","H",9,11,NA
2017,4,1,"Iona","Canisius","V",5,18,NA
2017,4,5,"Iona","Quinnipiac","H",13,14,1
2017,4,8,"Iona","Siena","V",11,9,NA
2017,4,12,"Iona","Manhattan","V",9,10,2
2017,4,19,"Iona","Fairfield","V",9,13,NA
2017,4,22,"Iona","Marist","H",9,13,NA
2017,4,26,"Iona","Monmouth","H",13,10,NA
2017,2,12,"Jacksonville","Ohio St.","H",12,13,NA
2017,2,19,"Jacksonville","Massachusetts","H",13,14,NA
2017,2,27,"Jacksonville","Florida","H",14,21,NA
2017,3,5,"Jacksonville","Davidson","H",15,9,NA
2017,3,6,"Jacksonville","Niagara","H",12,8,NA
2017,3,13,"Jacksonville","Stony Brook","H",5,13,NA
2017,3,18,"Jacksonville","Wagner","H",18,8,NA
2017,3,24,"Jacksonville","Old Dominion","V",12,7,NA
2017,3,31,"Jacksonville","Delaware St.","V",23,4,NA
2017,4,2,"Jacksonville","Howard","V",25,2,NA
2017,4,7,"Jacksonville","Detroit Mercy","H",22,7,NA
2017,4,9,"Jacksonville","Central Mich.","H",17,5,NA
2017,4,13,"Jacksonville","Mercer","H",17,4,NA
2017,4,15,"Jacksonville","Kennesaw St.","H",23,2,NA
2017,4,21,"Jacksonville","Coastal Caro.","V",8,12,NA
2017,4,22,"Jacksonville","Furman","V",18,7,NA
2017,4,28,"Jacksonville","Stetson","V",19,5,NA
2017,5,5,"Jacksonville","Furman","H",18,7,NA
2017,5,7,"Jacksonville","Coastal Caro.","H",11,10,NA
2017,5,12,"Jacksonville","Southern California","N",10,13,NA
2017,2,4,"James Madison","North Carolina","V",14,16,NA
2017,2,11,"James Madison","Michigan","V",18,6,NA
2017,2,15,"James Madison","Virginia Tech","V",9,6,NA
2017,2,19,"James Madison","UConn","N",11,10,NA
2017,2,25,"James Madison","High Point","H",15,4,NA
2017,3,3,"James Madison","Longwood","H",21,1,NA
2017,3,8,"James Madison","Penn St.","V",9,12,NA
2017,3,11,"James Madison","Rutgers","H",9,12,NA
2017,3,15,"James Madison","Richmond","V",14,8,NA
2017,3,22,"James Madison","Virginia","H",6,9,NA
2017,3,25,"James Madison","Maryland","H",11,16,NA
2017,4,1,"James Madison","Towson","H",9,5,NA
2017,4,7,"James Madison","Elon","H",14,5,NA
2017,4,9,"James Madison","William & Mary","H",11,5,NA
2017,4,14,"James Madison","Hofstra","V",17,9,NA
2017,4,21,"James Madison","Drexel","V",19,7,NA
2017,4,23,"James Madison","Delaware","V",12,15,NA
2017,5,5,"James Madison","Delaware","N",11,10,1
2017,5,7,"James Madison","Elon","N",15,7,NA
2017,5,12,"James Madison","Louisville","N",12,6,NA
2017,5,14,"James Madison","Penn St.","V",14,19,NA
2017,2,15,"Johns Hopkins","American","V",18,6,NA
2017,2,18,"Johns Hopkins","Marquette","V",12,10,NA
2017,2,22,"Johns Hopkins","Loyola Maryland","V",12,8,NA
2017,2,25,"Johns Hopkins","Penn","H",7,10,NA
2017,3,1,"Johns Hopkins","Georgetown","H",11,10,1
2017,3,5,"Johns Hopkins","Furman","H",15,5,NA
2017,3,8,"Johns Hopkins","UMBC","H",12,8,NA
2017,3,11,"Johns Hopkins","Hofstra","V",12,4,NA
2017,3,19,"Johns Hopkins","Maryland","V",4,17,NA
2017,3,22,"Johns Hopkins","Vanderbilt","H",13,8,NA
2017,3,25,"Johns Hopkins","Penn St.","H",10,16,NA
2017,3,30,"Johns Hopkins","Northwestern","V",9,10,1
2017,4,8,"Johns Hopkins","Michigan","H",15,8,NA
2017,4,11,"Johns Hopkins","Stony Brook","H",6,16,NA
2017,4,22,"Johns Hopkins","Ohio St.","V",12,6,NA
2017,4,27,"Johns Hopkins","Rutgers","H",17,9,NA
2017,4,30,"Johns Hopkins","Towson","V",5,18,NA
2017,5,5,"Johns Hopkins","Maryland","V",16,19,NA
2017,2,11,"Kennesaw St.","Vanderbilt","V",5,17,NA
2017,2,28,"Kennesaw St.","Marquette","H",7,20,NA
2017,3,5,"Kennesaw St.","Gardner-Webb","H",21,9,NA
2017,3,11,"Kennesaw St.","Radford","H",22,15,NA
2017,3,14,"Kennesaw St.","Army West Point","H",15,14,NA
2017,3,20,"Kennesaw St.","Presbyterian","H",20,9,NA
2017,3,24,"Kennesaw St.","Detroit Mercy","V",21,12,NA
2017,3,26,"Kennesaw St.","Central Mich.","V",16,17,NA
2017,4,2,"Kennesaw St.","Mercer","H",9,18,NA
2017,4,6,"Kennesaw St.","Notre Dame","H",4,24,NA
2017,4,7,"Kennesaw St.","Delaware St.","H",26,3,NA
2017,4,9,"Kennesaw St.","Howard","H",23,6,NA
2017,4,13,"Kennesaw St.","Stetson","V",18,19,1
2017,4,15,"Kennesaw St.","Jacksonville","V",2,23,NA
2017,4,21,"Kennesaw St.","Old Dominion","V",14,16,NA
2017,4,28,"Kennesaw St.","Coastal Caro.","H",11,14,NA
2017,4,30,"Kennesaw St.","Furman","H",13,12,NA
2017,2,10,"LIU Brooklyn","Fresno St.","V",12,15,NA
2017,2,12,"LIU Brooklyn","UC Davis","V",7,19,NA
2017,2,22,"LIU Brooklyn","Radford","V",10,16,NA
2017,3,6,"LIU Brooklyn","Presbyterian","V",12,10,NA
2017,3,8,"LIU Brooklyn","Furman","V",8,15,NA
2017,3,10,"LIU Brooklyn","Gardner-Webb","V",22,11,NA
2017,3,18,"LIU Brooklyn","Manhattan","H",12,15,NA
2017,3,25,"LIU Brooklyn","UMass Lowell","V",8,12,NA
2017,4,7,"LIU Brooklyn","Bryant","V",7,19,NA
2017,4,9,"LIU Brooklyn","Central Conn. St.","V",12,13,NA
2017,4,14,"LIU Brooklyn","Sacred Heart","H",3,17,NA
2017,4,21,"LIU Brooklyn","Mt. St. Mary's","V",10,12,NA
2017,4,23,"LIU Brooklyn","Wagner","V",13,14,NA
2017,4,28,"LIU Brooklyn","Robert Morris","H",17,22,NA
2017,4,30,"LIU Brooklyn","Saint Francis (PA)","H",15,14,NA
2017,2,22,"La Salle","Manhattan","H",13,7,NA
2017,2,25,"La Salle","Sacred Heart","H",12,15,NA
2017,3,2,"La Salle","Temple","H",10,13,NA
2017,3,6,"La Salle","Stetson","V",20,18,NA
2017,3,10,"La Salle","Campbell","N",13,14,NA
2017,3,17,"La Salle","Central Conn. St.","H",12,7,NA
2017,3,19,"La Salle","Iona","H",10,9,NA
2017,3,24,"La Salle","High Point","H",11,17,NA
2017,3,31,"La Salle","George Mason","V",8,15,NA
2017,4,2,"La Salle","Richmond","H",8,18,NA
2017,4,7,"La Salle","VCU","H",15,11,NA
2017,4,9,"La Salle","George Washington","H",13,11,NA
2017,4,13,"La Salle","Massachusetts","H",10,25,NA
2017,4,15,"La Salle","Saint Joseph's","V",6,15,NA
2017,4,21,"La Salle","Duquesne","V",21,11,NA
2017,4,23,"La Salle","Davidson","H",6,17,NA
2017,4,28,"La Salle","St. Bonaventure","V",14,15,1
2017,5,4,"La Salle","Richmond","N",11,13,NA
2017,2,12,"Lafayette","Longwood","H",18,3,NA
2017,2,16,"Lafayette","Binghamton","V",17,14,NA
2017,2,21,"Lafayette","Rutgers","H",10,15,NA
2017,2,25,"Lafayette","Temple","V",12,18,NA
2017,3,1,"Lafayette","Iona","V",16,11,NA
2017,3,4,"Lafayette","Central Conn. St.","V",17,6,NA
2017,3,8,"Lafayette","Manhattan","V",16,12,NA
2017,3,18,"Lafayette","Army West Point","H",15,11,NA
2017,3,22,"Lafayette","Villanova","H",11,13,NA
2017,3,25,"Lafayette","Colgate","V",14,13,NA
2017,3,29,"Lafayette","Bucknell","V",14,13,NA
2017,4,1,"Lafayette","American","H",20,9,NA
2017,4,8,"Lafayette","Boston U.","V",16,20,NA
2017,4,15,"Lafayette","Holy Cross","H",21,15,NA
2017,4,19,"Lafayette","Lehigh","H",11,20,NA
2017,4,22,"Lafayette","Loyola Maryland","V",8,20,NA
2017,4,28,"Lafayette","Navy","H",10,24,NA
2017,5,2,"Lafayette","Boston U.","V",7,14,NA
2017,2,18,"Lehigh","Penn St.","V",9,18,NA
2017,2,25,"Lehigh","Iona","V",13,3,NA
2017,3,4,"Lehigh","Wagner","H",12,9,NA
2017,3,7,"Lehigh","Penn","V",9,17,NA
2017,3,11,"Lehigh","Richmond","V",9,7,NA
2017,3,13,"Lehigh","VCU","V",16,6,NA
2017,3,18,"Lehigh","Holy Cross","V",10,3,NA
2017,3,22,"Lehigh","Columbia","H",12,11,1
2017,3,25,"Lehigh","American","V",14,10,NA
2017,3,29,"Lehigh","Navy","H",9,16,NA
2017,4,1,"Lehigh","Boston U.","H",13,12,NA
2017,4,8,"Lehigh","Army West Point","V",15,8,NA
2017,4,15,"Lehigh","Loyola Maryland","H",11,12,NA
2017,4,19,"Lehigh","Lafayette","V",20,11,NA
2017,4,22,"Lehigh","Colgate","H",8,13,NA
2017,4,28,"Lehigh","Bucknell","V",12,4,NA
2017,5,2,"Lehigh","Bucknell","H",15,5,NA
2017,5,5,"Lehigh","Navy","N",8,9,NA
2017,2,10,"Liberty","Notre Dame","V",2,18,NA
2017,2,12,"Liberty","Butler","V",16,9,NA
2017,2,18,"Liberty","Richmond","H",7,18,NA
2017,2,22,"Liberty","Virginia Tech","H",2,15,NA
2017,2,25,"Liberty","Navy","H",4,20,NA
2017,3,4,"Liberty","Old Dominion","H",8,11,NA
2017,3,11,"Liberty","George Mason","V",10,16,NA
2017,3,13,"Liberty","Robert Morris","V",10,13,NA
2017,3,22,"Liberty","William & Mary","V",2,19,NA
2017,3,25,"Liberty","VCU","V",12,21,NA
2017,4,1,"Liberty","Presbyterian","V",18,8,NA
2017,4,5,"Liberty","Longwood","V",18,8,NA
2017,4,8,"Liberty","Campbell","H",11,12,1
2017,4,12,"Liberty","Gardner-Webb","V",21,7,NA
2017,4,15,"Liberty","High Point","H",7,25,NA
2017,4,19,"Liberty","Radford","H",13,10,NA
2017,4,22,"Liberty","Winthrop","V",13,18,NA
2017,4,29,"Liberty","Longwood","H",20,13,NA
2017,5,5,"Liberty","High Point","V",9,20,NA
2017,2,5,"Longwood","Navy","V",3,20,NA
2017,2,12,"Longwood","Lafayette","V",3,18,NA
2017,2,18,"Longwood","George Washington","H",11,9,NA
2017,2,22,"Longwood","Howard","H",24,2,NA
2017,2,26,"Longwood","Mt. St. Mary's","V",13,10,NA
2017,3,3,"Longwood","James Madison","V",1,21,NA
2017,3,10,"Longwood","St. Bonaventure","H",13,8,NA
2017,3,16,"Longwood","UMBC","V",5,17,NA
2017,3,19,"Longwood","Saint Francis (PA)","V",12,13,NA
2017,3,25,"Longwood","George Mason","H",13,23,NA
2017,4,1,"Longwood","Radford","V",19,16,NA
2017,4,5,"Longwood","Liberty","H",8,18,NA
2017,4,8,"Longwood","High Point","V",8,19,NA
2017,4,12,"Longwood","Campbell","H",13,16,NA
2017,4,15,"Longwood","Winthrop","H",7,21,NA
2017,4,20,"Longwood","Presbyterian","V",23,1,NA
2017,4,22,"Longwood","Gardner-Webb","V",21,7,NA
2017,4,29,"Longwood","Liberty","V",13,20,NA
2017,2,4,"Louisville","Vermont","H",19,8,NA
2017,2,10,"Louisville","Marquette","V",13,12,NA
2017,2,12,"Louisville","Robert Morris","H",9,4,NA
2017,2,18,"Louisville","Denver","V",10,11,3
2017,2,22,"Louisville","Vanderbilt","H",11,10,NA
2017,2,25,"Louisville","Brown","N",13,9,NA
2017,3,1,"Louisville","Cincinnati","H",14,8,NA
2017,3,4,"Louisville","Notre Dame","V",7,9,NA
2017,3,11,"Louisville","Duke","H",11,8,NA
2017,3,15,"Louisville","Coastal Caro.","V",13,6,NA
2017,3,18,"Louisville","Boston College","V",11,14,NA
2017,3,21,"Louisville","Duquesne","H",15,6,NA
2017,3,26,"Louisville","Northwestern","V",8,12,NA
2017,4,1,"Louisville","Virginia Tech","V",13,12,1
2017,4,8,"Louisville","North Carolina","H",11,15,NA
2017,4,15,"Louisville","Virginia","V",7,11,NA
2017,4,22,"Louisville","Syracuse","H",9,8,NA
2017,4,27,"Louisville","Virginia","N",12,13,1
