"year","month","day","team","opponent","location","teamscore","oppscore","OT"
2017,2,18,"UMass Lowell","Harvard","H",9,14,NA
2017,2,25,"UMass Lowell","Siena","H",18,13,NA
2017,2,28,"UMass Lowell","Fairfield","H",7,8,NA
2017,3,4,"UMass Lowell","Monmouth","V",6,7,NA
2017,3,11,"UMass Lowell","Manhattan","V",13,6,NA
2017,3,15,"UMass Lowell","Massachusetts","V",8,10,NA
2017,3,18,"UMass Lowell","Binghamton","H",8,15,NA
2017,3,21,"UMass Lowell","Providence","H",4,11,NA
2017,3,25,"UMass Lowell","Albany (NY)","V",11,21,NA
2017,4,1,"UMass Lowell","UMBC","V",6,10,NA
2017,4,8,"UMass Lowell","Vermont","H",11,12,NA
2017,4,11,"UMass Lowell","Dartmouth","V",8,14,NA
2017,4,15,"UMass Lowell","Hartford","V",12,11,NA
2017,4,21,"UMass Lowell","Stony Brook","H",11,12,1
2017,4,29,"UMass Lowell","NJIT","V",12,5,NA
2017,2,20,"VMI","Army West Point","V",5,20,NA
2017,2,25,"VMI","NJIT","H",9,8,NA
2017,2,28,"VMI","Delaware","H",9,15,NA
2017,3,7,"VMI","Wagner","V",8,11,NA
2017,3,11,"VMI","Richmond","V",8,13,NA
2017,3,17,"VMI","High Point","H",5,11,NA
2017,3,25,"VMI","Bellarmine","V",8,13,NA
2017,3,28,"VMI","Mt. St. Mary's","H",8,14,NA
2017,4,1,"VMI","Hampton","V",14,1,NA
2017,4,8,"VMI","Jacksonville","H",10,16,NA
2017,4,10,"VMI","Monmouth","V",8,15,NA
2017,4,15,"VMI","Air Force","H",4,14,NA
2017,4,22,"VMI","Furman","V",3,18,NA
2017,4,29,"VMI","Mercer","H",8,11,NA
2017,2,2,"Vermont","Furman","V",13,12,1
2017,2,4,"Vermont","Mercer","V",13,12,1
2017,2,18,"Vermont","Holy Cross","H",14,8,NA
2017,2,25,"Vermont","Providence","V",6,8,NA
2017,2,28,"Vermont","Dartmouth","V",9,11,NA
2017,3,4,"Vermont","Harvard","V",10,13,NA
2017,3,11,"Vermont","Sacred Heart","V",11,10,NA
2017,3,18,"Vermont","Albany (NY)","H",6,17,NA
2017,3,25,"Vermont","Binghamton","V",5,8,NA
2017,4,1,"Vermont","Hartford","H",13,15,NA
2017,4,8,"Vermont","UMass Lowell","V",12,11,NA
2017,4,15,"Vermont","Stony Brook","H",9,10,NA
2017,4,29,"Vermont","UMBC","V",7,10,NA
2017,2,11,"Villanova","Monmouth","H",10,12,NA
2017,2,18,"Villanova","Yale","H",11,16,NA
2017,2,25,"Villanova","Penn St.","H",12,17,NA
2017,2,28,"Villanova","Drexel","V",15,13,NA
2017,3,4,"Villanova","Delaware","H",10,13,NA
2017,3,7,"Villanova","Brown","V",17,15,NA
2017,3,18,"Villanova","Maryland","V",13,12,1
2017,3,21,"Villanova","Bucknell","H",13,8,NA
2017,3,25,"Villanova","Fairfield","V",18,9,NA
2017,4,1,"Villanova","Marquette","H",10,9,1
2017,4,9,"Villanova","Denver","V",11,16,NA
2017,4,15,"Villanova","Georgetown","V",17,12,NA
2017,4,22,"Villanova","St. John's (NY)","H",18,3,NA
2017,4,29,"Villanova","Providence","V",15,7,NA
2017,5,4,"Villanova","Providence","H",7,10,NA
2017,2,11,"Virginia","Loyola Maryland","V",16,15,NA
2017,2,18,"Virginia","Drexel","H",18,14,NA
2017,2,21,"Virginia","Siena","H",20,13,NA
2017,2,25,"Virginia","Penn","V",10,11,NA
2017,3,1,"Virginia","High Point","H",18,12,NA
2017,3,5,"Virginia","Syracuse","V",13,14,NA
2017,3,11,"Virginia","Cornell","N",19,18,1
2017,3,18,"Virginia","Notre Dame","H",10,11,1
2017,3,25,"Virginia","Johns Hopkins","V",17,18,1
2017,4,1,"Virginia","Richmond","V",8,7,NA
2017,4,4,"Virginia","Cleveland St.","H",20,7,NA
2017,4,9,"Virginia","North Carolina","H",12,15,NA
2017,4,11,"Virginia","Robert Morris","H",13,7,NA
2017,4,15,"Virginia","Duke","V",11,20,NA
2017,4,29,"Virginia","Penn","N",11,17,NA
2017,2,11,"Wagner","Manhattan","V",13,14,3
2017,2,17,"Wagner","Lafayette","H",9,8,NA
2017,2,21,"Wagner","Monmouth","V",8,10,NA
2017,2,28,"Wagner","Rutgers","V",5,12,NA
2017,3,4,"Wagner","Dartmouth","H",7,6,2
2017,3,7,"Wagner","VMI","H",11,8,NA
2017,3,10,"Wagner","Hampton","H",10,3,NA
2017,3,12,"Wagner","Mercer","H",5,6,NA
2017,3,18,"Wagner","Hobart and William Smith Colleges","V",5,17,NA
2017,3,25,"Wagner","NJIT","V",11,4,NA
2017,4,1,"Wagner","Bryant","H",1,8,NA
2017,4,8,"Wagner","Robert Morris","V",6,17,NA
2017,4,15,"Wagner","Mt. St. Mary's","H",9,6,NA
2017,4,22,"Wagner","Saint Joseph's","V",5,14,NA
2017,4,28,"Wagner","Sacred Heart","H",11,13,NA
2017,2,18,"Yale","Villanova","V",16,11,NA
2017,2,25,"Yale","Maryland","V",11,12,NA
2017,3,5,"Yale","Bryant","H",6,9,NA
2017,3,7,"Yale","Massachusetts","H",9,11,NA
2017,3,11,"Yale","Fairfield","H",11,10,2
2017,3,18,"Yale","Cornell","H",17,8,NA
2017,3,24,"Yale","Princeton","V",16,13,NA
2017,4,1,"Yale","Penn","V",14,12,NA
2017,4,4,"Yale","St. John's (NY)","V",23,7,NA
2017,4,8,"Yale","Dartmouth","H",13,6,NA
2017,4,15,"Yale","Brown","H",18,12,NA
2017,4,22,"Yale","Albany (NY)","V",12,13,NA
2017,4,29,"Yale","Harvard","V",8,9,NA
2017,5,5,"Yale","Penn","H",13,12,4
2017,5,7,"Yale","Brown","H",10,9,NA
2017,5,14,"Yale","Syracuse","V",10,11,NA
